participant.label,participant.id_in_session,group.trial_number,is_consecutive,choice_switch_across_trials,outcome_value,switch_difference,consensus_numeric,consensus_level,direction,trial_type
667987ee48ef12debe279619,463,59,TRUE,1,0,1,1,3:1,Against group,Switch
581f6c63930a280001062e8c,464,59,TRUE,0,100,0,1,3:1,With group,Stay
622a35c96d9060c175184c93,466,59,TRUE,0,100,0,2,4:0,With group,Stay
66502c8dc29366cf9a8b372f,468,59,TRUE,0,100,0,0,2:2,Against group,Stay
66bfd3867e3dd5e2c19650b9,1,60,TRUE,1,100,1,1,3:1,Against group,Switch
647849063b9fd9be24803727,3,60,TRUE,1,100,1,1,3:1,Against group,Switch
666d914c8a386185e18db071,4,60,TRUE,1,100,1,1,3:1,Against group,Switch
673f6ffebce20832346325de,5,60,TRUE,0,100,0,0,2:2,Against group,Stay
5fbccd88199e4319f7a988d2,10,60,TRUE,0,100,0,0,2:2,Against group,Stay
62f3b543dce069211e8e982c,11,60,TRUE,1,0,1,0,2:2,Against group,Switch
63c80a427dfa1305502df5a8,13,60,TRUE,1,0,1,0,2:2,Against group,Switch
6765877a0722b290bb4ab344,14,60,TRUE,0,100,0,1,3:1,Against group,Stay
6534cceb3847273f3c9b8239,15,60,TRUE,0,100,0,0,2:2,Against group,Stay
604541676af7216614098dde,16,60,TRUE,1,0,1,0,2:2,Against group,Switch
5c4f5967aac8be0001716a65,17,60,TRUE,1,100,1,0,2:2,Against group,Switch
660453c9877e571d12b555f7,43,60,TRUE,0,100,0,2,4:0,With group,Stay
664212577c09653c94741aab,51,60,TRUE,0,100,0,0,2:2,Against group,Stay
6266b0409582f553a3e10d9a,53,60,TRUE,0,100,0,2,4:0,With group,Stay
67607c67fcf3f8b4093a8356,57,60,TRUE,0,100,0,1,3:1,Against group,Stay
6760765e6a687b2878284f5e,58,60,TRUE,0,100,0,2,4:0,With group,Stay
5bb7abf3c190e20001e5c2c8,59,60,TRUE,0,100,0,0,2:2,Against group,Stay
666a1e606b80f9865c1f3d5f,60,60,TRUE,0,0,0,2,4:0,With group,Stay
6753746b1f8827e2bd586bf0,61,60,TRUE,1,0,1,0,2:2,Against group,Switch
5f450738ab827a05e739ef40,64,60,TRUE,1,0,1,2,4:0,With group,Switch
5d7a1fce27fb8a000196993e,99,60,TRUE,0,100,0,0,2:2,Against group,Stay
5a7226d9f660ae0001a9a547,101,60,TRUE,1,0,1,1,3:1,Against group,Switch
672f246d1d67d71960402ef8,102,60,TRUE,1,0,1,1,3:1,Against group,Switch
5d66f49c531d6e0001e99e8a,103,60,TRUE,0,100,0,0,2:2,Against group,Stay
5fed47cfcb429d79af4f8ded,104,60,TRUE,0,100,0,2,4:0,Against group,Stay
614e4f5af7eba1c013541155,106,60,TRUE,0,0,0,1,3:1,With group,Stay
62b626b7cc2365d4e7f5c5aa,107,60,TRUE,1,100,1,1,3:1,With group,Switch
670128e69d2576c4828a706e,108,60,TRUE,0,0,0,1,3:1,With group,Stay
66bbafb05de7e549455aa4ff,110,60,TRUE,0,100,0,0,2:2,Against group,Stay
667a9bdad0e1a943ee3d04bb,112,60,TRUE,1,0,1,1,3:1,With group,Switch
5eca536f9aa4f658d641a7d9,122,60,TRUE,1,0,1,0,2:2,Against group,Switch
57b248d52075e2000113ba3d,125,60,TRUE,0,100,0,0,2:2,Against group,Stay
596e1edd39e9d00001b7bb98,126,60,TRUE,1,0,1,0,2:2,Against group,Switch
5b0b369230d5620001553596,127,60,TRUE,0,100,0,1,3:1,Against group,Stay
5bf7be3abd1fd30001aa5498,152,60,TRUE,0,0,0,2,4:0,Against group,Stay
629b3b3c89d490460eacbfbc,153,60,TRUE,0,100,0,1,3:1,With group,Stay
6773d73519c6135fee11ae3d,154,60,TRUE,0,0,0,0,2:2,Against group,Stay
60ac1213194b969a2accb5c4,156,60,TRUE,0,100,0,1,3:1,With group,Stay
66854ca22a0b1e7e87b469a4,157,60,TRUE,0,100,0,1,3:1,Against group,Stay
59772a6c5cde890001dc01a0,158,60,TRUE,0,100,0,0,2:2,Against group,Stay
67772cab4247719f8cb639b2,159,60,TRUE,0,100,0,1,3:1,With group,Stay
5623d483ed6e5a0005c803de,163,60,TRUE,1,100,1,1,3:1,Against group,Switch
6659fbe836e30024b47db6cd,164,60,TRUE,0,100,0,1,3:1,With group,Stay
5d80167240f91c001acbb0a2,165,60,TRUE,0,100,0,0,2:2,Against group,Stay
5a840fcfb093f80001a7cf78,166,60,TRUE,0,100,0,0,2:2,Against group,Stay
5f674b595c87a8334c381ae7,167,60,TRUE,1,0,1,1,3:1,Against group,Switch
65cd5b72f200e9541dc051f7,168,60,TRUE,1,100,1,0,2:2,Against group,Switch
58404fd8ad98e40001ce915f,169,60,TRUE,0,100,0,1,3:1,With group,Stay
671ec2ffd89afa2ce6dea859,170,60,TRUE,0,100,0,0,2:2,Against group,Stay
5ea01c7e792cdc00099748d6,171,60,TRUE,0,0,0,2,4:0,Against group,Stay
5d3983cb8580230018bbf15f,172,60,TRUE,0,100,0,1,3:1,With group,Stay
60b3daed9cafd5926a44f4d6,173,60,TRUE,1,0,1,1,3:1,Against group,Switch
60aa79fa99f7d53701b02256,175,60,TRUE,0,100,0,0,2:2,Against group,Stay
